dataset,classifier,revealed_pct,train_size,test_size,num_classes,type,num_dim,balanced,length,f_score
ACSF1,TSF,100,100,100,10,DEVICE,1,True,1460,0.5977011494252873
ACSF1,TSF,20,100,100,10,DEVICE,1,True,1460,0.6837606837606838
ACSF1,TSF,10,100,100,10,DEVICE,1,True,1460,0.773972602739726
ACSF1,TSF,30,100,100,10,DEVICE,1,True,1460,0.6612903225806451
ACSF1,CBoss,20,100,100,10,DEVICE,1,True,1460,0.7476635514018691
ACSF1,CBoss,30,100,100,10,DEVICE,1,True,1460,0.7080536912751678
ACSF1,CBoss,100,100,100,10,DEVICE,1,True,1460,0.8780487804878049
ACSF1,CBoss,10,100,100,10,DEVICE,1,True,1460,0.7777777777777778
ACSF1,ST,20,100,100,10,DEVICE,1,True,1460,0.8163265306122449
ACSF1,ST,30,100,100,10,DEVICE,1,True,1460,0.8432835820895522
ACSF1,ST,100,100,100,10,DEVICE,1,True,1460,0.7846889952153111
ACSF1,ST,10,100,100,10,DEVICE,1,True,1460,0.803030303030303
ACSF1,WEASEL,30,100,100,10,DEVICE,1,True,1460,0.6842105263157896
ACSF1,WEASEL,20,100,100,10,DEVICE,1,True,1460,0.7619047619047619
ACSF1,Dummy,100,100,100,10,DEVICE,1,True,1460,0.08163265306122458
ACSF1,PForest,30,100,100,10,DEVICE,1,True,1460,0.37804878048780477
ACSF1,PForest,20,100,100,10,DEVICE,1,True,1460,0.4819277108433735
ACSF1,PForest,10,100,100,10,DEVICE,1,True,1460,0.6526717557251908
ACSF1,WEASEL,10,100,100,10,DEVICE,1,True,1460,0.7898550724637681
ACSF1,WEASEL,100,100,100,10,DEVICE,1,True,1460,0.8899755501222494
ACSF1,Dummy,10,100,100,10,DEVICE,1,True,1460,0.6538461538461539
ACSF1,Dummy,20,100,100,10,DEVICE,1,True,1460,0.47058823529411764
ACSF1,Dummy,30,100,100,10,DEVICE,1,True,1460,0.3571428571428571
AtrialFibrillation,PForest,20,15,15,3,ECG,2,True,640,0.600000000015
AtrialFibrillation,PForest,100,15,15,3,ECG,2,True,640,0.28571428568367363
AtrialFibrillation,PForest,30,15,15,3,ECG,2,True,640,0.4
AtrialFibrillation,PForest,10,15,15,3,ECG,2,True,640,0.7
AtrialFibrillation,TSF,10,15,15,3,ECG,2,True,640,0.6666666666666667
AtrialFibrillation,TSF,100,15,15,3,ECG,2,True,640,0.22535211270581235
AtrialFibrillation,TSF,20,15,15,3,ECG,2,True,640,0.5454545454421489
AtrialFibrillation,TSF,30,15,15,3,ECG,2,True,640,0.34375000001318357
AtrialFibrillation,CBoss,20,15,15,3,ECG,2,True,640,0.4799999999904
AtrialFibrillation,CBoss,100,15,15,3,ECG,2,True,640,0.16666666666666652
AtrialFibrillation,CBoss,30,15,15,3,ECG,2,True,640,0.43103448277467304
AtrialFibrillation,CBoss,10,15,15,3,ECG,2,True,640,0.6666666666666667
AtrialFibrillation,WEASEL,20,15,15,3,ECG,2,True,640,0.5454545454421489
AtrialFibrillation,WEASEL,100,15,15,3,ECG,2,True,640,0.22535211270581235
AtrialFibrillation,WEASEL,10,15,15,3,ECG,2,True,640,0.7142857142933674
AtrialFibrillation,WEASEL,30,15,15,3,ECG,2,True,640,0.43103448277467304
AtrialFibrillation,ST,20,15,15,3,ECG,2,True,640,0.4799999999904
AtrialFibrillation,ST,100,15,15,3,ECG,2,True,640,0.34782608695652173
AtrialFibrillation,ST,30,15,15,3,ECG,2,True,640,0.5384615384815088
AtrialFibrillation,ST,10,15,15,3,ECG,2,True,640,0.7142857142933674
AtrialFibrillation,Dummy,100,15,15,3,ECG,2,True,640,0.28571428568367363
AtrialFibrillation,Dummy,10,15,15,3,ECG,2,True,640,0.6874999999941407
AtrialFibrillation,Dummy,20,15,15,3,ECG,2,True,640,0.5454545454421489
AtrialFibrillation,Dummy,30,15,15,3,ECG,2,True,640,0.46428571426849496
BasicMotions,PForest,10,40,40,4,HAR,6,True,100,0.6739130434782608
BasicMotions,PForest,20,40,40,4,HAR,6,True,100,0.6153846153846154
BasicMotions,PForest,100,40,40,4,HAR,6,True,100,0.7058823529411764
BasicMotions,PForest,30,40,40,4,HAR,6,True,100,0.5588235294117647
BasicMotions,CBoss,20,40,40,4,HAR,6,True,100,0.8421052631578947
BasicMotions,CBoss,100,40,40,4,HAR,6,True,100,1.0
BasicMotions,CBoss,30,40,40,4,HAR,6,True,100,1.0
BasicMotions,CBoss,10,40,40,4,HAR,6,True,100,0.7105263157894737
BasicMotions,WEASEL,20,40,40,4,HAR,6,True,100,1.0
BasicMotions,WEASEL,100,40,40,4,HAR,6,True,100,1.0
BasicMotions,WEASEL,30,40,40,4,HAR,6,True,100,1.0
BasicMotions,WEASEL,10,40,40,4,HAR,6,True,100,0.75
BasicMotions,TSF,20,40,40,4,HAR,6,True,100,0.9696969696969697
BasicMotions,TSF,30,40,40,4,HAR,6,True,100,1.0
BasicMotions,TSF,10,40,40,4,HAR,6,True,100,0.8200000000000001
BasicMotions,TSF,100,40,40,4,HAR,6,True,100,1.0
BasicMotions,Dummy,100,40,40,4,HAR,6,True,100,0.21052631578947367
BasicMotions,Dummy,10,40,40,4,HAR,6,True,100,0.6739130434782608
BasicMotions,Dummy,20,40,40,4,HAR,6,True,100,0.5161290322580645
BasicMotions,Dummy,30,40,40,4,HAR,6,True,100,0.42307692307692313
Beef,TSF,20,30,30,5,SPECTRO,1,True,470,0.7272727272727273
Beef,TSF,30,30,30,5,SPECTRO,1,True,470,0.7272727272448347
Beef,TSF,100,30,30,5,SPECTRO,1,True,470,0.6511627906976745
Beef,TSF,10,30,30,5,SPECTRO,1,True,470,0.7857142857142858
Beef,ST,20,30,30,5,SPECTRO,1,True,470,0.5581395348967009
Beef,ST,30,30,30,5,SPECTRO,1,True,470,0.5384615384815088
Beef,ST,100,30,30,5,SPECTRO,1,True,470,0.761904761904762
Beef,ST,10,30,30,5,SPECTRO,1,True,470,0.6666666666666667
Beef,WEASEL,100,30,30,5,SPECTRO,1,True,470,0.761904761904762
Beef,CBoss,30,30,30,5,SPECTRO,1,True,470,0.5799999999784
Beef,CBoss,10,30,30,5,SPECTRO,1,True,470,0.6764705882404844
Beef,CBoss,100,30,30,5,SPECTRO,1,True,470,0.761904761904762
Beef,CBoss,20,30,30,5,SPECTRO,1,True,470,0.4999999999999999
Beef,PForest,10,30,30,5,SPECTRO,1,True,470,0.6714285714236735
Beef,PForest,100,30,30,5,SPECTRO,1,True,470,0.25531914893617025
Beef,PForest,30,30,30,5,SPECTRO,1,True,470,0.3709677419214359
Beef,PForest,20,30,30,5,SPECTRO,1,True,470,0.5106382978614759
Beef,WEASEL,10,30,30,5,SPECTRO,1,True,470,0.6578947368379501
Beef,WEASEL,30,30,30,5,SPECTRO,1,True,470,0.5
Beef,WEASEL,20,30,30,5,SPECTRO,1,True,470,0.5106382978614759
Beef,Dummy,100,30,30,5,SPECTRO,1,True,470,0.16666666666666652
Beef,Dummy,10,30,30,5,SPECTRO,1,True,470,0.6666666666666667
Beef,Dummy,20,30,30,5,SPECTRO,1,True,470,0.4999999999999999
Beef,Dummy,30,30,30,5,SPECTRO,1,True,470,0.4
Car,TSF,30,60,60,4,SENSOR,1,True,577,0.6612903225806451
Car,TSF,20,60,60,4,SENSOR,1,True,577,0.7164179104263756
Car,TSF,10,60,60,4,SENSOR,1,True,577,0.75
Car,TSF,100,60,60,4,SENSOR,1,True,577,0.6692607004254417
Car,ST,100,60,60,4,SENSOR,1,True,577,0.780876494061999
Car,ST,10,60,60,4,SENSOR,1,True,577,0.6874999999941407
Car,ST,30,60,60,4,SENSOR,1,True,577,0.6134020618327134
Car,ST,20,60,60,4,SENSOR,1,True,577,0.5925925925925926
Car,WEASEL,30,60,60,4,SENSOR,1,True,577,0.4557522124062966
Car,WEASEL,20,60,60,4,SENSOR,1,True,577,0.5393258427087488
Car,WEASEL,100,60,60,4,SENSOR,1,True,577,0.8387096774583767
Car,WEASEL,10,60,60,4,SENSOR,1,True,577,0.6846153846210651
Car,CBoss,30,60,60,4,SENSOR,1,True,577,0.5188679245090779
Car,CBoss,10,60,60,4,SENSOR,1,True,577,0.6846153846210651
Car,CBoss,20,60,60,4,SENSOR,1,True,577,0.5393258427087488
Car,CBoss,100,60,60,4,SENSOR,1,True,577,0.7999999999616001
Car,PForest,20,60,60,4,SENSOR,1,True,577,0.5333333333333334
Car,PForest,10,60,60,4,SENSOR,1,True,577,0.7142857142933674
Car,PForest,30,60,60,4,SENSOR,1,True,577,0.44736842105263164
Car,PForest,100,60,60,4,SENSOR,1,True,577,0.4280442804101252
Car,Dummy,100,60,60,4,SENSOR,1,True,577,0.18118466901868424
Car,Dummy,10,60,60,4,SENSOR,1,True,577,0.6690140845118032
Car,Dummy,20,60,60,4,SENSOR,1,True,577,0.5052631579053739
Car,Dummy,30,60,60,4,SENSOR,1,True,577,0.40756302522533727
Chinatown,PForest,30,20,345,2,Traffic,1,True,24,0.9748367790655302
Chinatown,PForest,20,20,345,2,Traffic,1,True,24,0.5484171322356408
Chinatown,PForest,100,20,345,2,Traffic,1,True,24,0.9674149166719758
Chinatown,PForest,10,20,345,2,Traffic,1,True,24,0.654834382415492
Chinatown,ST,10,20,345,2,Traffic,1,True,24,0.6629751889997639
Chinatown,ST,30,20,345,2,Traffic,1,True,24,0.7293320327981656
Chinatown,ST,100,20,345,2,Traffic,1,True,24,0.9638205498665811
Chinatown,ST,20,20,345,2,Traffic,1,True,24,0.7311212814907989
Chinatown,WEASEL,100,20,345,2,Traffic,1,True,24,0.9352517985742881
Chinatown,WEASEL,30,20,345,2,Traffic,1,True,24,0.39118999786619524
Chinatown,WEASEL,10,20,345,2,Traffic,1,True,24,0.6388163620472049
Chinatown,WEASEL,20,20,345,2,Traffic,1,True,24,0.47423986485055125
Chinatown,CBoss,100,20,345,2,Traffic,1,True,24,0.938804895627552
Chinatown,CBoss,20,20,345,2,Traffic,1,True,24,0.6526315789772028
Chinatown,CBoss,30,20,345,2,Traffic,1,True,24,0.71095671833366
Chinatown,Dummy,100,20,345,2,Traffic,1,True,24,0.23195558294292795
Chinatown,CBoss,10,20,345,2,Traffic,1,True,24,0.6388163620472049
Chinatown,TSF,10,20,345,2,Traffic,1,True,24,0.9560909705403307
Chinatown,TSF,30,20,345,2,Traffic,1,True,24,0.9783895334891177
Chinatown,TSF,100,20,345,2,Traffic,1,True,24,0.9566473988937121
Chinatown,TSF,20,20,345,2,Traffic,1,True,24,0.9820402298549645
Chinatown,Dummy,10,20,345,2,Traffic,1,True,24,0.6776281719262603
Chinatown,Dummy,20,20,345,2,Traffic,1,True,24,0.5242644249023044
Chinatown,Dummy,30,20,345,2,Traffic,1,True,24,0.43460490461559964
CinCECGTorso,WEASEL,10,40,1380,4,ECG,1,False,1639,0.7616113744155181
CinCECGTorso,WEASEL,100,40,1380,4,ECG,1,False,1639,0.9515608180626413
CinCECGTorso,WEASEL,30,40,1380,4,ECG,1,False,1639,0.6890856869645605
CinCECGTorso,WEASEL,20,40,1380,4,ECG,1,False,1639,0.8159645232888334
CinCECGTorso,ST,20,40,1380,4,ECG,1,False,1639,0.5561712846353211
CinCECGTorso,ST,100,40,1380,4,ECG,1,False,1639,0.8988285409436773
CinCECGTorso,ST,10,40,1380,4,ECG,1,False,1639,0.6752380952421007
CinCECGTorso,ST,30,40,1380,4,ECG,1,False,1639,0.5606319384986928
CinCECGTorso,CBoss,100,40,1380,4,ECG,1,False,1639,0.7578003792515192
CinCECGTorso,CBoss,10,40,1380,4,ECG,1,False,1639,0.685359301552628
CinCECGTorso,CBoss,20,40,1380,4,ECG,1,False,1639,0.5433070866200554
CinCECGTorso,CBoss,30,40,1380,4,ECG,1,False,1639,0.45281933255739637
CinCECGTorso,Dummy,100,40,1380,4,ECG,1,False,1639,0.21052631578947367
CinCECGTorso,TSF,10,40,1380,4,ECG,1,False,1639,0.7234817813844803
CinCECGTorso,TSF,30,40,1380,4,ECG,1,False,1639,0.7358208955482112
CinCECGTorso,TSF,20,40,1380,4,ECG,1,False,1639,0.674816625903671
CinCECGTorso,TSF,100,40,1380,4,ECG,1,False,1639,0.8875509119973217
CinCECGTorso,Dummy,10,40,1380,4,ECG,1,False,1639,0.6739130434782608
CinCECGTorso,Dummy,20,40,1380,4,ECG,1,False,1639,0.5161290322580645
CinCECGTorso,Dummy,30,40,1380,4,ECG,1,False,1639,0.42307692307692313
Coffee,TSF,100,28,28,2,SPECTRO,1,True,286,1.0
Coffee,TSF,10,28,28,2,SPECTRO,1,True,286,0.8943661972164254
Coffee,TSF,20,28,28,2,SPECTRO,1,True,286,0.848484848446281
Coffee,TSF,30,28,28,2,SPECTRO,1,True,286,0.8056994818382239
Coffee,ST,20,28,28,2,SPECTRO,1,True,286,0.848484848446281
Coffee,ST,100,28,28,2,SPECTRO,1,True,286,0.9122807017888582
Coffee,ST,10,28,28,2,SPECTRO,1,True,286,0.7916666666727431
Coffee,ST,30,28,28,2,SPECTRO,1,True,286,0.9566473988607704
Coffee,PForest,10,28,28,2,SPECTRO,1,True,286,0.7641509434111784
Coffee,PForest,100,28,28,2,SPECTRO,1,True,286,1.0
Coffee,PForest,30,28,28,2,SPECTRO,1,True,286,0.7115384615501109
Coffee,PForest,20,28,28,2,SPECTRO,1,True,286,0.651162790682531
Coffee,WEASEL,20,28,28,2,SPECTRO,1,True,286,0.9180327869153454
Coffee,WEASEL,10,28,28,2,SPECTRO,1,True,286,0.7314049586738611
Coffee,WEASEL,30,28,28,2,SPECTRO,1,True,286,0.6559633027841092
Coffee,WEASEL,100,28,28,2,SPECTRO,1,True,286,1.0
Coffee,CBoss,30,28,28,2,SPECTRO,1,True,286,0.9566473988607704
Coffee,CBoss,20,28,28,2,SPECTRO,1,True,286,0.9572649572813208
Coffee,CBoss,100,28,28,2,SPECTRO,1,True,286,1.0
Coffee,CBoss,10,28,28,2,SPECTRO,1,True,286,0.7314049586738611
Coffee,Dummy,100,28,28,2,SPECTRO,1,True,286,0.479999999985664
Coffee,Dummy,10,28,28,2,SPECTRO,1,True,286,0.7314049586738611
Coffee,Dummy,20,28,28,2,SPECTRO,1,True,286,0.632768361574771
Coffee,Dummy,30,28,28,2,SPECTRO,1,True,286,0.5815450643683988
Computers,TSF,30,250,250,2,DEVICE,1,True,720,0.7096774193548387
Computers,TSF,20,250,250,2,DEVICE,1,True,720,0.7299270072992701
Computers,TSF,100,250,250,2,DEVICE,1,True,720,0.664179104477612
Computers,TSF,10,250,250,2,DEVICE,1,True,720,0.7840909090909091
Computers,CBoss,10,250,250,2,DEVICE,1,True,720,0.7717391304347826
Computers,CBoss,20,250,250,2,DEVICE,1,True,720,0.7168458781362008
Computers,CBoss,100,250,250,2,DEVICE,1,True,720,0.6425255338904364
Computers,CBoss,30,250,250,2,DEVICE,1,True,720,0.6811023622047244
Computers,ST,30,250,250,2,DEVICE,1,True,720,0.6627906976744187
Computers,ST,10,250,250,2,DEVICE,1,True,720,0.7525252525252525
Computers,ST,20,250,250,2,DEVICE,1,True,720,0.6779661016949152
Computers,ST,100,250,250,2,DEVICE,1,True,720,0.6382189239332097
Computers,WEASEL,20,250,250,2,DEVICE,1,True,720,0.7042253521126761
Computers,WEASEL,100,250,250,2,DEVICE,1,True,720,0.6728971962616822
Computers,WEASEL,30,250,250,2,DEVICE,1,True,720,0.7032085561497325
Computers,WEASEL,10,250,250,2,DEVICE,1,True,720,0.7192982456140351
Computers,Dummy,100,250,250,2,DEVICE,1,True,720,0.4444444444444444
Computers,PForest,30,250,250,2,DEVICE,1,True,720,0.5714285714285714
Computers,PForest,10,250,250,2,DEVICE,1,True,720,0.7427184466019419
Computers,PForest,20,250,250,2,DEVICE,1,True,720,0.628930817610063
Computers,PForest,100,250,250,2,DEVICE,1,True,720,0.5537340619307832
Computers,Dummy,10,250,250,2,DEVICE,1,True,720,0.7222222222222222
Computers,Dummy,20,250,250,2,DEVICE,1,True,720,0.6153846153846154
Computers,Dummy,30,250,250,2,DEVICE,1,True,720,0.5588235294117647
Cricket,TSF,100,108,72,12,HAR,6,True,1197,0.8979591837134528
Cricket,TSF,20,108,72,12,HAR,6,True,1197,0.8520710059070762
Cricket,TSF,10,108,72,12,HAR,6,True,1197,0.8444976076291294
Cricket,TSF,30,108,72,12,HAR,6,True,1197,0.9179431072706501
Cricket,CBoss,10,108,72,12,HAR,6,True,1197,0.6568627450980392
Cricket,CBoss,20,108,72,12,HAR,6,True,1197,0.7422680412218089
Cricket,WEASEL,20,108,72,12,HAR,6,True,1197,0.6575342465573278
Cricket,WEASEL,10,108,72,12,HAR,6,True,1197,0.7155688622702858
Cricket,WEASEL,30,108,72,12,HAR,6,True,1197,0.7781065089059908
Cricket,WEASEL,100,108,72,12,HAR,6,True,1197,0.9826989619239234
Cricket,Dummy,100,108,72,12,HAR,6,True,1197,0.0677966101419133
Cricket,CBoss,100,108,72,12,HAR,6,True,1197,1.0
Cricket,CBoss,30,108,72,12,HAR,6,True,1197,0.8170731706995836
Cricket,Dummy,10,108,72,12,HAR,6,True,1197,0.6518987341733696
Cricket,Dummy,20,108,72,12,HAR,6,True,1197,0.4660194174666792
Cricket,Dummy,30,108,72,12,HAR,6,True,1197,0.35039370077400966
DuckDuckGeese,TSF,100,60,40,5,AUDIO,1345,True,270,0.21940928270042204
DuckDuckGeese,TSF,10,60,40,5,AUDIO,1345,True,270,0.6785714285714286
DuckDuckGeese,TSF,20,60,40,5,AUDIO,1345,True,270,0.5479452054794521
DuckDuckGeese,TSF,30,60,40,5,AUDIO,1345,True,270,0.45744680851063824
DuckDuckGeese,Dummy,100,60,40,5,AUDIO,1345,True,270,0.16666666666666652
DuckDuckGeese,Dummy,10,60,40,5,AUDIO,1345,True,270,0.6666666666666667
DuckDuckGeese,Dummy,20,60,40,5,AUDIO,1345,True,270,0.4999999999999999
DuckDuckGeese,Dummy,30,60,40,5,AUDIO,1345,True,270,0.4
ECG200,TSF,100,100,100,2,ECG,1,False,96,0.8192771084337349
ECG200,TSF,10,100,100,2,ECG,1,False,96,0.8448275862068966
ECG200,TSF,20,100,100,2,ECG,1,False,96,0.851063829787234
ECG200,TSF,30,100,100,2,ECG,1,False,96,0.8632352941176471
ECG200,ST,20,100,100,2,ECG,1,False,96,0.8080808080808082
ECG200,ST,10,100,100,2,ECG,1,False,96,0.7631578947368421
ECG200,ST,100,100,100,2,ECG,1,False,96,0.8309178743961352
ECG200,ST,30,100,100,2,ECG,1,False,96,0.757482993197279
ECG200,CBoss,30,100,100,2,ECG,1,False,96,0.477807486631016
ECG200,CBoss,100,100,100,2,ECG,1,False,96,0.7961630695443647
ECG200,WEASEL,10,100,100,2,ECG,1,False,96,0.7439024390243902
ECG200,WEASEL,100,100,100,2,ECG,1,False,96,0.8192771084337349
ECG200,WEASEL,30,100,100,2,ECG,1,False,96,0.511878453038674
ECG200,WEASEL,20,100,100,2,ECG,1,False,96,0.5925925925925926
ECG200,CBoss,10,100,100,2,ECG,1,False,96,0.6941747572815533
ECG200,CBoss,20,100,100,2,ECG,1,False,96,0.5673758865248227
ECG200,Dummy,100,100,100,2,ECG,1,False,96,0.5871559633027523
ECG200,PForest,10,100,100,2,ECG,1,False,96,0.7666666666666667
ECG200,PForest,30,100,100,2,ECG,1,False,96,0.5482857142857143
ECG200,PForest,100,100,100,2,ECG,1,False,96,0.8780487804878049
ECG200,PForest,20,100,100,2,ECG,1,False,96,0.7766990291262136
ECG200,Dummy,10,100,100,2,ECG,1,False,96,0.7631578947368421
ECG200,Dummy,20,100,100,2,ECG,1,False,96,0.6896551724137931
ECG200,Dummy,30,100,100,2,ECG,1,False,96,0.653846153846154
ECG5000,TSF,30,500,4500,5,ECG,1,False,140,0.9025974026338338
ECG5000,TSF,10,500,4500,5,ECG,1,False,140,0.9219409282700423
ECG5000,TSF,20,500,4500,5,ECG,1,False,140,0.9123162696285819
ECG5000,TSF,100,500,4500,5,ECG,1,False,140,0.9217980968509046
ECG5000,ST,10,500,4500,5,ECG,1,False,140,0.8146853146633087
ECG5000,ST,100,500,4500,5,ECG,1,False,140,0.9247606019286587
ECG5000,ST,30,500,4500,5,ECG,1,False,140,0.8972744523270187
ECG5000,ST,20,500,4500,5,ECG,1,False,140,0.8714596949891068
ECG5000,CBoss,10,500,4500,5,ECG,1,False,140,0.6911639762147654
ECG5000,CBoss,20,500,4500,5,ECG,1,False,140,0.6739049045364461
ECG5000,CBoss,100,500,4500,5,ECG,1,False,140,0.9282663454436988
ECG5000,CBoss,30,500,4500,5,ECG,1,False,140,0.8134425166633191
ECG5000,WEASEL,100,500,4500,5,ECG,1,False,140,0.9263780173795699
ECG5000,WEASEL,20,500,4500,5,ECG,1,False,140,0.8069939475725283
ECG5000,WEASEL,30,500,4500,5,ECG,1,False,140,0.7451960030362738
ECG5000,WEASEL,10,500,4500,5,ECG,1,False,140,0.7410283877814401
ECG5000,Dummy,100,500,4500,5,ECG,1,False,140,0.5287576108515513
ECG5000,PForest,10,500,4500,5,ECG,1,False,140,0.7469135802469136
ECG5000,PForest,30,500,4500,5,ECG,1,False,140,0.6137082359564652
ECG5000,PForest,100,500,4500,5,ECG,1,False,140,0.5532732976277779
ECG5000,PForest,20,500,4500,5,ECG,1,False,140,0.6584964331382981
ECG5000,Dummy,10,500,4500,5,ECG,1,False,140,0.7450313095628922
ECG5000,Dummy,20,500,4500,5,ECG,1,False,140,0.6577745295205147
ECG5000,Dummy,30,500,4500,5,ECG,1,False,140,0.6137082359564652
ECGFiveDays,TSF,30,23,861,2,ECG,1,True,136,0.6212559687139222
ECGFiveDays,TSF,10,23,861,2,ECG,1,True,136,0.7516072472182577
ECGFiveDays,TSF,100,23,861,2,ECG,1,True,136,0.9031890661030638
ECGFiveDays,TSF,20,23,861,2,ECG,1,True,136,0.6727876538121573
ECGFiveDays,ST,20,23,861,2,ECG,1,True,136,0.6734454438610443
ECGFiveDays,ST,10,23,861,2,ECG,1,True,136,0.7229414811066801
ECGFiveDays,ST,30,23,861,2,ECG,1,True,136,0.6520963425358774
ECGFiveDays,ST,100,23,861,2,ECG,1,True,136,0.9985486211724289
ECGFiveDays,PForest,100,23,861,2,ECG,1,True,136,0.8208286673972884
ECGFiveDays,PForest,10,23,861,2,ECG,1,True,136,0.7285638439088322
ECGFiveDays,PForest,20,23,861,2,ECG,1,True,136,0.6542553191715567
ECGFiveDays,PForest,30,23,861,2,ECG,1,True,136,0.6005538985848058
ECGFiveDays,CBoss,100,23,861,2,ECG,1,True,136,1.0
ECGFiveDays,CBoss,10,23,861,2,ECG,1,True,136,0.7441168131511229
ECGFiveDays,CBoss,30,23,861,2,ECG,1,True,136,0.5606350944650625
ECGFiveDays,CBoss,20,23,861,2,ECG,1,True,136,0.6167621776672737
ECGFiveDays,WEASEL,100,23,861,2,ECG,1,True,136,0.9985486211724289
ECGFiveDays,WEASEL,20,23,861,2,ECG,1,True,136,0.6314631463165419
ECGFiveDays,WEASEL,30,23,861,2,ECG,1,True,136,0.5881898609480689
ECGFiveDays,WEASEL,10,23,861,2,ECG,1,True,136,0.73195043102386
ECGFiveDays,Dummy,100,23,861,2,ECG,1,True,136,0.4415785400733896
ECGFiveDays,Dummy,10,23,861,2,ECG,1,True,136,0.7215075893918754
ECGFiveDays,Dummy,20,23,861,2,ECG,1,True,136,0.6140131930658518
ECGFiveDays,Dummy,30,23,861,2,ECG,1,True,136,0.557018142114146
EOGHorizontalSignal,TSF,20,362,362,12,EOG,1,True,1250,0.4658944659007618
EOGHorizontalSignal,TSF,10,362,362,12,EOG,1,True,1250,0.6544368600693795
EOGHorizontalSignal,TSF,100,362,362,12,EOG,1,True,1250,0.45812807882157713
EOGHorizontalSignal,TSF,30,362,362,12,EOG,1,True,1250,0.39579323618071227
EOGHorizontalSignal,ST,10,362,362,12,EOG,1,True,1250,0.6521647751137398
EOGHorizontalSignal,ST,30,362,362,12,EOG,1,True,1250,0.4057547956537356
EOGHorizontalSignal,ST,100,362,362,12,EOG,1,True,1250,0.4173276387966025
EOGHorizontalSignal,ST,20,362,362,12,EOG,1,True,1250,0.4658944659007618
EOGHorizontalSignal,CBoss,20,362,362,12,EOG,1,True,1250,0.46815389589546763
EOGHorizontalSignal,CBoss,10,362,362,12,EOG,1,True,1250,0.6505823627265304
EOGHorizontalSignal,CBoss,100,362,362,12,EOG,1,True,1250,0.4200244199785468
EOGHorizontalSignal,CBoss,30,362,362,12,EOG,1,True,1250,0.4057547956537356
EOGHorizontalSignal,WEASEL,10,362,362,12,EOG,1,True,1250,0.6496486151299716
EOGHorizontalSignal,WEASEL,30,362,362,12,EOG,1,True,1250,0.36718126165947096
EOGHorizontalSignal,WEASEL,100,362,362,12,EOG,1,True,1250,0.4227244960428306
EOGHorizontalSignal,WEASEL,20,362,362,12,EOG,1,True,1250,0.47428758597867204
EOGHorizontalSignal,Dummy,100,362,362,12,EOG,1,True,1250,0.06741573035627313
EOGHorizontalSignal,PForest,30,362,362,12,EOG,1,True,1250,0.33925811438008735
EOGHorizontalSignal,PForest,10,362,362,12,EOG,1,True,1250,0.6508962067574682
EOGHorizontalSignal,PForest,20,362,362,12,EOG,1,True,1250,0.4614404078920943
EOGHorizontalSignal,Dummy,10,362,362,12,EOG,1,True,1250,0.6518456375865678
EOGHorizontalSignal,Dummy,20,362,362,12,EOG,1,True,1250,0.4658944659007618
EOGHorizontalSignal,Dummy,30,362,362,12,EOG,1,True,1250,0.3502087682765418
EOGVerticalSignal,TSF,30,362,362,12,EOG,1,True,1250,0.4044975013966555
EOGVerticalSignal,TSF,10,362,362,12,EOG,1,True,1250,0.6524852569554975
EOGVerticalSignal,TSF,20,362,362,12,EOG,1,True,1250,0.46815389589546763
EOGVerticalSignal,TSF,100,362,362,12,EOG,1,True,1250,0.39854191977352227
EOGVerticalSignal,ST,30,362,362,12,EOG,1,True,1250,0.40954773867594674
EOGVerticalSignal,ST,20,362,362,12,EOG,1,True,1250,0.4673983215099611
EOGVerticalSignal,ST,10,362,362,12,EOG,1,True,1250,0.6505823627265304
EOGVerticalSignal,ST,100,362,362,12,EOG,1,True,1250,0.33532934132515324
EOGVerticalSignal,CBoss,10,362,362,12,EOG,1,True,1250,0.6537807986391744
EOGVerticalSignal,CBoss,100,362,362,12,EOG,1,True,1250,0.3693421846695103
EOGVerticalSignal,CBoss,30,362,362,12,EOG,1,True,1250,0.3776939655094387
EOGVerticalSignal,CBoss,20,362,362,12,EOG,1,True,1250,0.47043534762496764
EOGVerticalSignal,WEASEL,100,362,362,12,EOG,1,True,1250,0.2713864306683862
EOGVerticalSignal,WEASEL,20,362,362,12,EOG,1,True,1250,0.4673983215099611
EOGVerticalSignal,WEASEL,10,362,362,12,EOG,1,True,1250,0.6490325236696548
EOGVerticalSignal,WEASEL,30,362,362,12,EOG,1,True,1250,0.35131957145944903
EOGVerticalSignal,Dummy,100,362,362,12,EOG,1,True,1250,0.06741573035627313
EOGVerticalSignal,Dummy,10,362,362,12,EOG,1,True,1250,0.6518456375865678
EOGVerticalSignal,Dummy,20,362,362,12,EOG,1,True,1250,0.4658944659007618
EOGVerticalSignal,Dummy,30,362,362,12,EOG,1,True,1250,0.3502087682765418
ERing,TSF,20,30,270,6,HAR,4,True,65,0.7689133425315995
ERing,TSF,30,30,270,6,HAR,4,True,65,0.826625386952736
ERing,TSF,10,30,270,6,HAR,4,True,65,0.7547169811272695
ERing,TSF,100,30,270,6,HAR,4,True,65,0.9405306496470511
ERing,PForest,100,30,270,6,HAR,4,True,65,0.4517724649555619
ERing,PForest,30,30,270,6,HAR,4,True,65,0.40611353709593645
ERing,PForest,10,30,270,6,HAR,4,True,65,0.6616766467114275
ERing,PForest,20,30,270,6,HAR,4,True,65,0.5015053265260153
ERing,WEASEL,20,30,270,6,HAR,4,True,65,0.582006369406624
